,action,boro,critical_flag,cuisine_description,dba,grade,inspection_date,zipcode
1538,Violations were cited in the following area(s).,MANHATTAN,Critical,Italian,BARBETTA RESTAURANT,,2018-06-20T00:00:00.000,
1539,Violations were cited in the following area(s).,MANHATTAN,Critical,Italian,BARBETTA RESTAURANT,,2018-06-20T00:00:00.000,
1540,Violations were cited in the following area(s).,MANHATTAN,Critical,Italian,BARBETTA RESTAURANT,,2018-06-20T00:00:00.000,
1541,Violations were cited in the following area(s).,MANHATTAN,Critical,Italian,BARBETTA RESTAURANT,,2018-06-20T00:00:00.000,
1542,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Italian,BARBETTA RESTAURANT,,2018-06-20T00:00:00.000,
1543,Violations were cited in the following area(s).,MANHATTAN,Critical,Italian,BARBETTA RESTAURANT,A,2017-02-15T00:00:00.000,
1544,Violations were cited in the following area(s).,MANHATTAN,Critical,Italian,BARBETTA RESTAURANT,A,2017-02-15T00:00:00.000,
1545,Violations were cited in the following area(s).,BROOKLYN,Critical,Italian,GARGIULO'S RESTAURANT,A,2018-12-13T00:00:00.000,11224
1546,Violations were cited in the following area(s).,BROOKLYN,Not Critical,Italian,GARGIULO'S RESTAURANT,A,2018-12-13T00:00:00.000,11224
1547,Violations were cited in the following area(s).,BROOKLYN,Not Critical,Italian,GARGIULO'S RESTAURANT,A,2018-12-13T00:00:00.000,11224
1548,Violations were cited in the following area(s).,BROOKLYN,Critical,Italian,GARGIULO'S RESTAURANT,,2018-11-05T00:00:00.000,11224
1549,Violations were cited in the following area(s).,BROOKLYN,Critical,Italian,GARGIULO'S RESTAURANT,,2018-11-05T00:00:00.000,11224
1550,Violations were cited in the following area(s).,BROOKLYN,Critical,Italian,GARGIULO'S RESTAURANT,A,2018-06-13T00:00:00.000,11224
1551,Violations were cited in the following area(s).,BROOKLYN,Critical,Italian,GARGIULO'S RESTAURANT,A,2018-06-13T00:00:00.000,11224
1552,Violations were cited in the following area(s).,BROOKLYN,Critical,Italian,GARGIULO'S RESTAURANT,,2018-02-26T00:00:00.000,11224
1553,Violations were cited in the following area(s).,BROOKLYN,Not Critical,Italian,GARGIULO'S RESTAURANT,,2018-02-26T00:00:00.000,11224
1554,Violations were cited in the following area(s).,BROOKLYN,Not Critical,Italian,GARGIULO'S RESTAURANT,,2018-02-26T00:00:00.000,11224
1555,Violations were cited in the following area(s).,BROOKLYN,Critical,Italian,GARGIULO'S RESTAURANT,A,2016-10-03T00:00:00.000,11224
1556,Violations were cited in the following area(s).,BROOKLYN,Not Critical,Italian,GARGIULO'S RESTAURANT,A,2016-10-03T00:00:00.000,11224
1557,Violations were cited in the following area(s).,BROOKLYN,Not Critical,Italian,GARGIULO'S RESTAURANT,A,2016-10-03T00:00:00.000,11224
1558,Violations were cited in the following area(s).,BROOKLYN,Not Critical,Italian,GARGIULO'S RESTAURANT,A,2016-10-03T00:00:00.000,11224
1559,Violations were cited in the following area(s).,MANHATTAN,Critical,Italian,PATSY'S ITALIAN RESTAURANT,A,2019-04-18T00:00:00.000,10019
1560,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Italian,PATSY'S ITALIAN RESTAURANT,A,2019-04-18T00:00:00.000,10019
1561,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Italian,PATSY'S ITALIAN RESTAURANT,A,2019-04-18T00:00:00.000,10019
1562,Violations were cited in the following area(s).,MANHATTAN,Critical,Italian,PATSY'S ITALIAN RESTAURANT,A,2019-01-14T00:00:00.000,10019
1563,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Italian,PATSY'S ITALIAN RESTAURANT,A,2019-01-14T00:00:00.000,10019
1564,Establishment re-opened by DOHMH,MANHATTAN,Not Applicable,Italian,PATSY'S ITALIAN RESTAURANT,P,2018-10-19T00:00:00.000,10019
1565,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,MANHATTAN,Critical,Italian,PATSY'S ITALIAN RESTAURANT,,2018-10-17T00:00:00.000,10019
1566,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,MANHATTAN,Critical,Italian,PATSY'S ITALIAN RESTAURANT,,2018-10-17T00:00:00.000,10019
1567,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,MANHATTAN,Critical,Italian,PATSY'S ITALIAN RESTAURANT,,2018-10-17T00:00:00.000,10019
1568,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,MANHATTAN,Critical,Italian,PATSY'S ITALIAN RESTAURANT,,2018-10-17T00:00:00.000,10019
1569,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,MANHATTAN,Not Critical,Italian,PATSY'S ITALIAN RESTAURANT,,2018-10-17T00:00:00.000,10019
1570,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,MANHATTAN,Not Critical,Italian,PATSY'S ITALIAN RESTAURANT,,2018-10-17T00:00:00.000,10019
1571,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Italian,PATSY'S ITALIAN RESTAURANT,A,2018-06-13T00:00:00.000,10019
1572,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Italian,PATSY'S ITALIAN RESTAURANT,A,2018-06-13T00:00:00.000,10019
1573,No violations were recorded at the time of this inspection.,MANHATTAN,Not Applicable,Italian,PATSY'S ITALIAN RESTAURANT,,2018-04-23T00:00:00.000,10019
1574,Violations were cited in the following area(s).,MANHATTAN,Critical,Italian,PATSY'S ITALIAN RESTAURANT,,2018-03-27T00:00:00.000,10019
1575,Violations were cited in the following area(s).,MANHATTAN,Critical,Italian,PATSY'S ITALIAN RESTAURANT,,2018-03-27T00:00:00.000,10019
1576,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Italian,PATSY'S ITALIAN RESTAURANT,,2018-03-27T00:00:00.000,10019
1577,Establishment re-opened by DOHMH,MANHATTAN,Critical,Italian,PATSY'S ITALIAN RESTAURANT,C,2017-10-30T00:00:00.000,10019
1578,Establishment re-opened by DOHMH,MANHATTAN,Not Critical,Italian,PATSY'S ITALIAN RESTAURANT,C,2017-10-30T00:00:00.000,10019
1579,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,MANHATTAN,Critical,Italian,PATSY'S ITALIAN RESTAURANT,,2017-10-26T00:00:00.000,10019
1580,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,MANHATTAN,Critical,Italian,PATSY'S ITALIAN RESTAURANT,,2017-10-26T00:00:00.000,10019
1581,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,MANHATTAN,Critical,Italian,PATSY'S ITALIAN RESTAURANT,,2017-10-26T00:00:00.000,10019
1582,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,MANHATTAN,Critical,Italian,PATSY'S ITALIAN RESTAURANT,,2017-10-26T00:00:00.000,10019
1583,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,MANHATTAN,Not Critical,Italian,PATSY'S ITALIAN RESTAURANT,,2017-10-26T00:00:00.000,10019
1584,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,MANHATTAN,Not Critical,Italian,PATSY'S ITALIAN RESTAURANT,,2017-10-26T00:00:00.000,10019
1585,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,MANHATTAN,Not Critical,Italian,PATSY'S ITALIAN RESTAURANT,,2017-10-26T00:00:00.000,10019
1586,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,MANHATTAN,Not Critical,Italian,PATSY'S ITALIAN RESTAURANT,,2017-10-26T00:00:00.000,10019
1587,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,MANHATTAN,Not Critical,Italian,PATSY'S ITALIAN RESTAURANT,,2017-10-26T00:00:00.000,10019
1588,Violations were cited in the following area(s).,MANHATTAN,Critical,Italian,PATSY'S ITALIAN RESTAURANT,,2017-08-16T00:00:00.000,10019
1589,Violations were cited in the following area(s).,MANHATTAN,Critical,Italian,PATSY'S ITALIAN RESTAURANT,,2017-08-16T00:00:00.000,10019
1590,Violations were cited in the following area(s).,MANHATTAN,Critical,Italian,PATSY'S ITALIAN RESTAURANT,,2017-08-16T00:00:00.000,10019
1591,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Italian,PATSY'S ITALIAN RESTAURANT,,2017-08-16T00:00:00.000,10019
1592,Violations were cited in the following area(s).,MANHATTAN,Critical,Italian,PATSY'S ITALIAN RESTAURANT,A,2016-05-16T00:00:00.000,10019
1593,Violations were cited in the following area(s).,MANHATTAN,Critical,Italian,PATSY'S ITALIAN RESTAURANT,A,2016-05-16T00:00:00.000,10019
1594,Violations were cited in the following area(s).,QUEENS,Critical,Italian,PARKSIDE RESTAURANT,A,2019-04-23T00:00:00.000,11368
1595,Violations were cited in the following area(s).,QUEENS,Not Critical,Italian,PARKSIDE RESTAURANT,A,2019-04-23T00:00:00.000,11368
1596,Violations were cited in the following area(s).,QUEENS,Not Critical,Italian,PARKSIDE RESTAURANT,A,2019-04-23T00:00:00.000,11368
1597,Violations were cited in the following area(s).,QUEENS,Critical,Italian,PARKSIDE RESTAURANT,A,2018-03-12T00:00:00.000,11368
1598,Violations were cited in the following area(s).,QUEENS,Not Critical,Italian,PARKSIDE RESTAURANT,A,2018-03-12T00:00:00.000,11368
1599,Violations were cited in the following area(s).,QUEENS,Not Critical,Italian,PARKSIDE RESTAURANT,A,2018-03-12T00:00:00.000,11368
1600,Violations were cited in the following area(s).,QUEENS,Critical,Italian,PARKSIDE RESTAURANT,A,2017-03-10T00:00:00.000,11368
1601,Violations were cited in the following area(s).,QUEENS,Not Critical,Italian,PARKSIDE RESTAURANT,A,2017-03-10T00:00:00.000,11368
1602,Violations were cited in the following area(s).,QUEENS,Not Critical,Italian,PARKSIDE RESTAURANT,A,2017-03-10T00:00:00.000,11368
1603,Violations were cited in the following area(s).,QUEENS,Not Critical,Italian,PARKSIDE RESTAURANT,A,2017-03-10T00:00:00.000,11368
1604,Violations were cited in the following area(s).,QUEENS,Critical,Italian,PARKSIDE RESTAURANT,A,2016-08-25T00:00:00.000,11368
1605,Violations were cited in the following area(s).,QUEENS,Not Critical,Italian,PARKSIDE RESTAURANT,A,2016-08-25T00:00:00.000,11368
1606,Violations were cited in the following area(s).,QUEENS,Critical,Italian,PARKSIDE RESTAURANT,,2016-08-04T00:00:00.000,11368
1607,Violations were cited in the following area(s).,QUEENS,Critical,Italian,PARKSIDE RESTAURANT,,2016-08-04T00:00:00.000,11368
1608,Violations were cited in the following area(s).,QUEENS,Critical,American,LAVELLE'S ADMIRAL'S CLUB,A,2018-11-07T00:00:00.000,11103
1609,Violations were cited in the following area(s).,QUEENS,Not Critical,American,LAVELLE'S ADMIRAL'S CLUB,A,2018-11-07T00:00:00.000,11103
1610,Violations were cited in the following area(s).,QUEENS,Critical,American,LAVELLE'S ADMIRAL'S CLUB,A,2018-07-03T00:00:00.000,11103
1611,Violations were cited in the following area(s).,QUEENS,Not Critical,American,LAVELLE'S ADMIRAL'S CLUB,A,2018-07-03T00:00:00.000,11103
1612,Violations were cited in the following area(s).,QUEENS,Critical,American,LAVELLE'S ADMIRAL'S CLUB,,2018-04-23T00:00:00.000,11103
1613,Violations were cited in the following area(s).,QUEENS,Critical,American,LAVELLE'S ADMIRAL'S CLUB,,2018-04-23T00:00:00.000,11103
1614,Violations were cited in the following area(s).,QUEENS,Critical,American,LAVELLE'S ADMIRAL'S CLUB,,2018-04-23T00:00:00.000,11103
1615,Violations were cited in the following area(s).,QUEENS,Not Critical,American,LAVELLE'S ADMIRAL'S CLUB,,2018-04-23T00:00:00.000,11103
1616,Violations were cited in the following area(s).,QUEENS,Not Critical,American,LAVELLE'S ADMIRAL'S CLUB,,2018-04-23T00:00:00.000,11103
1617,Violations were cited in the following area(s).,QUEENS,Critical,American,LAVELLE'S ADMIRAL'S CLUB,A,2017-03-08T00:00:00.000,11103
1618,Violations were cited in the following area(s).,QUEENS,Not Critical,American,LAVELLE'S ADMIRAL'S CLUB,A,2017-03-08T00:00:00.000,11103
1619,Violations were cited in the following area(s).,QUEENS,Critical,American,LAVELLE'S ADMIRAL'S CLUB,A,2016-02-20T00:00:00.000,11103
1620,Violations were cited in the following area(s).,QUEENS,Not Critical,American,LAVELLE'S ADMIRAL'S CLUB,A,2016-02-20T00:00:00.000,11103
1621,Violations were cited in the following area(s).,MANHATTAN,Critical,American,NEARY'S PUB,A,2018-10-29T00:00:00.000,10022
1622,Violations were cited in the following area(s).,MANHATTAN,Not Critical,American,NEARY'S PUB,A,2018-10-29T00:00:00.000,10022
1623,Violations were cited in the following area(s).,MANHATTAN,Not Critical,American,NEARY'S PUB,A,2018-10-29T00:00:00.000,10022
1624,Violations were cited in the following area(s).,MANHATTAN,Not Critical,American,NEARY'S PUB,A,2018-10-29T00:00:00.000,10022
1625,Violations were cited in the following area(s).,MANHATTAN,Critical,American,NEARY'S PUB,A,2017-09-21T00:00:00.000,10022
1626,Violations were cited in the following area(s).,MANHATTAN,Not Critical,American,NEARY'S PUB,A,2017-09-21T00:00:00.000,10022
1627,Violations were cited in the following area(s).,MANHATTAN,Not Critical,American,NEARY'S PUB,A,2017-09-21T00:00:00.000,10022
1628,Violations were cited in the following area(s).,MANHATTAN,Critical,American,NEARY'S PUB,A,2016-08-18T00:00:00.000,10022
1629,Violations were cited in the following area(s).,MANHATTAN,Not Critical,American,NEARY'S PUB,A,2016-08-18T00:00:00.000,10022
1630,Violations were cited in the following area(s).,MANHATTAN,Critical,Pizza,NEW YORK PIZZA SUPREMA,A,2018-12-18T00:00:00.000,10001
1631,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Pizza,NEW YORK PIZZA SUPREMA,A,2018-12-18T00:00:00.000,10001
1632,Violations were cited in the following area(s).,MANHATTAN,Critical,Pizza,NEW YORK PIZZA SUPREMA,A,2018-07-20T00:00:00.000,10001
1633,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Pizza,NEW YORK PIZZA SUPREMA,A,2018-07-20T00:00:00.000,10001
1634,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Pizza,NEW YORK PIZZA SUPREMA,A,2018-07-20T00:00:00.000,10001
1635,Violations were cited in the following area(s).,MANHATTAN,Critical,Pizza,NEW YORK PIZZA SUPREMA,,2018-02-28T00:00:00.000,10001
1636,Violations were cited in the following area(s).,MANHATTAN,Critical,Pizza,NEW YORK PIZZA SUPREMA,,2018-02-28T00:00:00.000,10001
1637,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Pizza,NEW YORK PIZZA SUPREMA,,2018-02-28T00:00:00.000,10001
1638,Violations were cited in the following area(s).,MANHATTAN,Critical,Pizza,NEW YORK PIZZA SUPREMA,A,2017-08-08T00:00:00.000,10001
1639,Violations were cited in the following area(s).,MANHATTAN,Critical,Pizza,NEW YORK PIZZA SUPREMA,A,2017-08-08T00:00:00.000,10001
1640,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Pizza,NEW YORK PIZZA SUPREMA,A,2017-08-08T00:00:00.000,10001
1641,Violations were cited in the following area(s).,MANHATTAN,Critical,Pizza,NEW YORK PIZZA SUPREMA,,2017-07-17T00:00:00.000,10001
1642,Violations were cited in the following area(s).,MANHATTAN,Critical,Pizza,NEW YORK PIZZA SUPREMA,,2017-07-17T00:00:00.000,10001
1643,Violations were cited in the following area(s).,MANHATTAN,Critical,Pizza,NEW YORK PIZZA SUPREMA,,2017-07-17T00:00:00.000,10001
1644,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Pizza,NEW YORK PIZZA SUPREMA,,2017-07-17T00:00:00.000,10001
1645,Violations were cited in the following area(s).,MANHATTAN,Critical,Pizza,NEW YORK PIZZA SUPREMA,A,2016-05-26T00:00:00.000,10001
1646,Violations were cited in the following area(s).,MANHATTAN,Critical,Pizza,NEW YORK PIZZA SUPREMA,A,2016-05-26T00:00:00.000,10001
1647,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Pizza,NEW YORK PIZZA SUPREMA,A,2016-05-26T00:00:00.000,10001
1648,Violations were cited in the following area(s).,MANHATTAN,Critical,Caf̩/Coffee/Tea,MEE SUM CAFE,A,2019-03-15T00:00:00.000,10013
1649,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Caf̩/Coffee/Tea,MEE SUM CAFE,A,2019-03-15T00:00:00.000,10013
1650,Violations were cited in the following area(s).,MANHATTAN,Critical,Caf̩/Coffee/Tea,MEE SUM CAFE,,2019-02-22T00:00:00.000,10013
1651,Violations were cited in the following area(s).,MANHATTAN,Critical,Caf̩/Coffee/Tea,MEE SUM CAFE,,2019-02-22T00:00:00.000,10013
1652,Violations were cited in the following area(s).,MANHATTAN,Critical,Caf̩/Coffee/Tea,MEE SUM CAFE,,2019-02-22T00:00:00.000,10013
1653,Violations were cited in the following area(s).,MANHATTAN,Critical,Caf̩/Coffee/Tea,MEE SUM CAFE,A,2018-09-28T00:00:00.000,10013
1654,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Caf̩/Coffee/Tea,MEE SUM CAFE,A,2018-09-28T00:00:00.000,10013
1655,Establishment re-opened by DOHMH,MANHATTAN,Not Critical,Caf̩/Coffee/Tea,MEE SUM CAFE,P,2018-09-05T00:00:00.000,10013
1656,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,MANHATTAN,Critical,Caf̩/Coffee/Tea,MEE SUM CAFE,,2018-08-29T00:00:00.000,10013
